pays,annee,all,00-14,15-29,30-44,45-59,60+,M,M 00-14,M 15-29,M 30-44,M 45-59,M 60+,F,F 00-14,F 15-29,F 30-44,F 45-59,F 60+
Costa Rica,2006,31.73,4.38,37.5,41.15,42.650000000000006,48.379999999999995,53.27,5.37,60.85000000000001,70.59,72.71,85.53,9.96,3.35,12.95,10.5,11.92,14.79
Costa Rica,2007,,,,,,,,,,,,,,,,,,
Costa Rica,2008,,,,,,,,,,,,,,,,,,
Croatia,1970,,,,,,,,,,,,,,,,,,
Croatia,1971,,,,,,,,,,,,,,,,,,
Croatia,1972,,,,,,,,,,,,,,,,,,
Croatia,1973,,,,,,,,,,,,,,,,,,
Croatia,1974,,,,,,,,,,,,,,,,,,
Croatia,1975,,,,,,,,,,,,,,,,,,
Croatia,1976,,,,,,,,,,,,,,,,,,
Croatia,1977,,,,,,,,,,,,,,,,,,
Croatia,1978,,,,,,,,,,,,,,,,,,
Croatia,1979,,,,,,,,,,,,,,,,,,
Croatia,1980,,,,,,,,,,,,,,,,,,
Croatia,1981,,,,,,,,,,,,,,,,,,
Croatia,1982,,,,,,,,,,,,,,,,,,
Croatia,1983,,,,,,,,,,,,,,,,,,
Croatia,1984,,,,,,,,,,,,,,,,,,
Croatia,1985,42.540000000000006,10.4,40.92,46.93,64.44,79.05000000000001,66.64,12.3,64.64,73.09,97.66,136.75,21.159999999999997,8.4,16.46,19.65,33.42,45.07
Croatia,1986,39.86,9.57,35.34,42.47,63.92,78.67,64.6,12.3,56.16,67.32,101.02,143.01,18.200000000000003,6.6899999999999995,13.870000000000001,16.67,28.71,40.98
Croatia,1987,41.31,8.0,37.29,43.9,68.77000000000001,81.17999999999999,65.55000000000001,8.17,58.660000000000004,69.75,105.05,145.06,20.060000000000002,7.800000000000001,15.39,16.96,33.989999999999995,43.45
Croatia,1988,40.42,7.56,38.900000000000006,43.13999999999999,61.65,82.24000000000001,62.78999999999999,9.07,61.59,67.13,91.75999999999999,136.35000000000002,20.57,6.01,15.629999999999999,18.16,32.87,50.540000000000006
Croatia,1989,38.47,6.41,36.25,39.68,62.05,79.62,59.64,8.37,55.72,63.459999999999994,91.45,130.66,19.62,4.35,16.28,14.9,33.82,49.459999999999994
Croatia,1990,42.209999999999994,7.52,39.11,45.53,62.94,90.9,67.25,8.86,62.69,69.75999999999999,101.06,154.82,20.19,6.12,14.919999999999998,20.35,26.4,53.28
Croatia,1991,40.900000000000006,6.890000000000001,46.35,43.9,55.53999999999999,79.25999999999999,64.13,8.7,74.21000000000001,70.08,86.30000000000001,124.45,19.4,4.97,17.68,16.790000000000003,25.85,50.62
Croatia,1992,41.28,8.18,42.31,46.51,59.19,78.35,66.59,9.37,69.97,77.8,95.57,126.09,17.93,6.930000000000001,13.870000000000001,14.08,24.200000000000003,48.93
Croatia,1993,35.24,5.33,39.42,38.050000000000004,50.69,66.43,56.599999999999994,7.71,63.81,61.349999999999994,77.12,112.87,15.89,2.84,14.370000000000001,13.87,25.29,38.67
Croatia,1994,33.53,5.8100000000000005,32.68,35.51,47.41,73.9,54.010000000000005,6.38,51.58,56.19,75.33,130.93,15.67,5.1899999999999995,13.28,14.069999999999999,20.61,39.81
Croatia,1995,32.22,6.77,38.730000000000004,34.379999999999995,40.839999999999996,59.21,50.98,7.35,63.44,53.57,63.239999999999995,99.76000000000002,15.149999999999999,6.15,13.32,14.66,19.060000000000002,34.269999999999996
Croatia,1996,33.25,4.47,37.400000000000006,33.279999999999994,49.580000000000005,65.86,53.660000000000004,6.390000000000001,59.23,52.74,76.95,116.19,15.370000000000001,2.44,15.07,13.350000000000001,24.490000000000002,35.69
Croatia,1997,31.549999999999997,4.19,33.66,32.730000000000004,44.55,67.64,51.21,4.74,53.75,50.2,74.33,118.57,14.44,3.63,13.02,14.79,17.2,36.67
Croatia,1998,34.33,4.67,34.510000000000005,35.62,51.230000000000004,74.00999999999999,55.59,5.81,55.21,58.33,79.07,129.1,15.88,3.4699999999999998,13.3,12.34,25.68,41.59
Croatia,1999,32.33,3.29,30.76,35.81,46.05,74.55,52.599999999999994,3.58,50.599999999999994,57.09,72.52000000000001,129.29000000000002,14.9,2.99,10.44,13.95,21.630000000000003,42.77
Croatia,2000,32.84,3.94,33.23,35.55,49.69,67.95,54.86,5.1499999999999995,55.12,59.37,81.13999999999999,120.09,13.45,2.69,10.79,11.059999999999999,20.689999999999998,37.07
Croatia,2001,28.82,4.44,32.71,32.629999999999995,37.41,55.94,46.7,5.49,53.9,53.370000000000005,58.82,93.92999999999999,12.559999999999999,3.34,10.8,11.91,16.82,31.75
Croatia,2002,28.14,2.37,35.91,28.889999999999997,37.45,54.75,46.019999999999996,2.99,57.35,48.53,58.37,95.82000000000001,12.09,1.7200000000000002,13.77,9.25,17.16,29.68
Croatia,2003,30.42,3.92,34.290000000000006,33.6,43.11,57.74,50.480000000000004,5.25,55.22,57.11,71.97999999999999,99.17999999999999,12.1,2.5300000000000002,12.59,10.1,15.159999999999998,31.44
Croatia,2004,29.42,4.8,33.1,33.739999999999995,37.68,56.870000000000005,47.58,7.37,51.61,52.02,58.3,105.03999999999999,13.280000000000001,2.1100000000000003,13.940000000000001,15.490000000000002,17.560000000000002,26.79
Croatia,2005,28.12,2.76,31.810000000000002,32.8,39.31,52.660000000000004,45.120000000000005,3.5999999999999996,51.44,51.88999999999999,60.04,90.96000000000001,12.629999999999999,1.8900000000000001,11.46,13.670000000000002,19.080000000000002,28.03
Croatia,2006,27.64,4.03,32.5,28.04,42.49,48.730000000000004,43.730000000000004,4.79,53.8,44.67,63.92999999999999,79.54,12.719999999999999,3.26,10.4,11.32,21.55,28.85
Croatia,2007,27.22,3.8100000000000005,32.81,29.33,37.56,49.28,44.36,4.48,51.9,48.82,63.28,82.92999999999999,11.389999999999999,3.0999999999999996,12.969999999999999,9.690000000000001,12.459999999999999,27.909999999999997
Croatia,2008,28.14,2.57,33.74,31.56,40.33,50.19,46.790000000000006,3.33,56.68,52.55,64.35,87.77,11.0,1.77,9.83,10.38,16.9,26.85
Cuba,1970,32.3,6.15,39.54,37.81,33.4,63.31999999999999,44.589999999999996,7.24,49.02,53.64,49.410000000000004,94.60000000000001,19.23,5.03,29.72,21.51,16.42,28.380000000000003
Cuba,1971,33.64,4.949999999999999,37.18,39.13,39.8,71.13,46.839999999999996,5.9799999999999995,46.900000000000006,56.93,56.94,104.65,19.479999999999997,3.87,27.1,20.84,21.6,32.72
Cuba,1972,32.49,5.14,36.57,35.809999999999995,37.03,72.0,43.47,5.800000000000001,41.51,49.91,54.169999999999995,104.15,20.85,4.46,31.4,21.25,18.92,36.9
Cuba,1973,34.13,5.85,37.36,38.91,45.21,66.03,47.46,6.48,44.339999999999996,58.62,65.04,100.21,20.02,5.180000000000001,30.16,18.56,24.339999999999996,28.450000000000003
Cuba,1974,36.84,5.48,40.95,44.589999999999996,44.17,73.38000000000001,49.480000000000004,5.72,44.78,62.77,61.95,114.59,23.5,5.220000000000001,37.0,25.77,25.52,28.89
Cuba,1975,38.75,6.84,43.07,44.41,46.25,79.64,52.49,7.56,47.56,63.36,68.97,119.59,24.37,6.0600000000000005,38.48,25.189999999999998,22.599999999999998,36.3
Cuba,1976,39.160000000000004,5.8100000000000005,42.95,44.57,50.440000000000005,79.60000000000001,51.64999999999999,6.3500000000000005,46.86,62.41,72.8,113.25,26.14,5.24,39.010000000000005,26.5,27.16,43.339999999999996
Cuba,1977,43.379999999999995,6.96,49.54,50.83,51.03,86.87,57.449999999999996,8.3,55.760000000000005,71.86,70.42,125.46,28.759999999999998,5.57,43.269999999999996,29.509999999999998,30.880000000000003,45.46
Cuba,1978,,,,,,,,,,,,,,,,,,
Cuba,1979,,,,,,,,,,,,,,,,,,
Cuba,1980,,,,,,,,,,,,,,,,,,
Cuba,1981,,,,,,,,,,,,,,,,,,
Cuba,1982,,,,,,,,,,,,,,,,,,
Cuba,1983,,,,,,,,,,,,,,,,,,
Cuba,1984,,,,,,,,,,,,,,,,,,
Cuba,1985,,,,,,,,,,,,,,,,,,
Cuba,1986,,,,,,,,,,,,,,,,,,
Cuba,1987,,,,,,,,,,,,,,,,,,
Cuba,1988,,,,,,,,,,,,,,,,,,
Cuba,1989,,,,,,,,,,,,,,,,,,
Cuba,1990,,,,,,,,,,,,,,,,,,
Cuba,1991,,,,,,,,,,,,,,,,,,
Cuba,1992,43.510000000000005,7.5200000000000005,50.64,50.67,54.67,79.94,59.97,9.219999999999999,62.75,73.27,77.89,117.53999999999999,27.330000000000002,5.73,38.13,28.550000000000004,31.96,44.01
Cuba,1993,44.16,7.8500000000000005,48.02,54.25,55.68,82.28,61.4,9.780000000000001,64.26,77.43,76.37,119.83,27.16,5.819999999999999,31.19,31.52,35.44,46.67
Cuba,1994,45.37,6.97,50.33,57.650000000000006,55.96000000000001,83.05000000000001,65.83,9.14,67.86,86.58,82.66999999999999,126.18,25.22,4.68,32.14,29.25,29.939999999999998,42.41
Cuba,1995,43.92,7.35,50.0,55.51,54.470000000000006,76.64,62.480000000000004,8.82,66.75,80.3,79.89,116.04,25.669999999999998,5.779999999999999,32.57,31.09,29.79,39.72
Cuba,1996,39.53,7.04,43.19,49.519999999999996,50.230000000000004,70.96,58.19,7.51,59.040000000000006,75.96000000000001,77.39,110.02,21.21,6.55,26.689999999999998,23.36,23.92,34.57
Cuba,1997,38.53999999999999,6.2700000000000005,43.54,46.93,50.21,68.29,57.16,7.54,62.24,71.62,75.28,105.24,20.23,4.95,24.25,22.41,25.86,33.959999999999994
Cuba,1998,38.69,5.52,44.5,46.47,50.4,69.74,57.15,6.869999999999999,61.8,70.27000000000001,77.37,107.17,20.6,4.08,26.54,22.839999999999996,24.380000000000003,35.35
Cuba,1999,34.41,5.4799999999999995,36.69,45.370000000000005,43.900000000000006,60.89,51.73,6.279999999999999,50.99,70.72,70.78,93.32000000000001,17.509999999999998,4.63,21.78,20.12,18.08,31.450000000000003
Cuba,2000,33.66,5.790000000000001,36.71,41.07,45.75000000000001,58.989999999999995,49.93,6.470000000000001,50.31,62.6,70.72,93.91,17.8,5.0600000000000005,22.419999999999998,19.630000000000003,21.88,27.380000000000003
Cuba,2001,30.5,4.97,34.980000000000004,37.22,39.660000000000004,52.99,45.83,5.51,49.36,57.809999999999995,62.23,83.51,15.530000000000001,4.3999999999999995,19.82,16.65,18.1,25.549999999999997
Cuba,2002,29.15,4.54,30.900000000000002,38.93,37.32,50.97,43.690000000000005,5.23,43.93,58.27,57.89000000000001,82.42,14.91,3.8100000000000005,17.15,19.63,17.71,22.44
Cuba,2003,26.79,3.46,30.25,34.11,35.22,46.36,40.95,4.15,43.9,53.32,56.67,72.33,12.9,2.74,15.79,14.84,14.74,23.31
Cuba,2004,26.78,3.65,26.93,34.480000000000004,37.760000000000005,48.65,41.410000000000004,4.93,39.92,54.03,59.22,77.94,12.420000000000002,2.3000000000000003,13.16,14.85,17.26,22.25
Cuba,2005,26.17,4.09,27.049999999999997,33.44,35.97,46.629999999999995,40.0,4.51,38.83,53.1,55.47,76.06,12.64,3.6500000000000004,14.540000000000001,13.66,17.29,20.36
Cuba,2006,23.28,3.1399999999999997,22.43,29.680000000000003,33.22,44.41,37.15,3.5799999999999996,33.37,48.2,54.52,75.47999999999999,9.72,2.67,10.78,10.93,12.81,16.71
Cuba,2007,21.5,2.51,19.83,27.489999999999995,30.99,43.2,33.85,3.56,28.14,44.14,50.15,71.67,9.48,1.3900000000000001,10.98,10.55,12.59,18.02
Cuba,2008,,,,,,,,,,,,,,,,,,
Cyprus,1970,,,,,,,,,,,,,,,,,,
Cyprus,1971,,,,,,,,,,,,,,,,,,
Cyprus,1972,,,,,,,,,,,,,,,,,,
Cyprus,1973,,,,,,,,,,,,,,,,,,
Cyprus,1974,,,,,,,,,,,,,,,,,,
Cyprus,1975,,,,,,,,,,,,,,,,,,
Cyprus,1976,,,,,,,,,,,,,,,,,,
Cyprus,1977,,,,,,,,,,,,,,,,,,
Cyprus,1978,,,,,,,,,,,,,,,,,,
Cyprus,1979,,,,,,,,,,,,,,,,,,
Cyprus,1980,,,,,,,,,,,,,,,,,,
Cyprus,1981,,,,,,,,,,,,,,,,,,
Cyprus,1982,,,,,,,,,,,,,,,,,,
Cyprus,1983,,,,,,,,,,,,,,,,,,
Cyprus,1984,,,,,,,,,,,,,,,,,,
Cyprus,1985,,,,,,,,,,,,,,,,,,
Cyprus,1986,,,,,,,,,,,,,,,,,,
Cyprus,1987,,,,,,,,,,,,,,,,,,
Cyprus,1988,,,,,,,,,,,,,,,,,,
Cyprus,1989,,,,,,,,,,,,,,,,,,
Cyprus,1990,,,,,,,,,,,,,,,,,,
Cyprus,1991,,,,,,,,,,,,,,,,,,
Cyprus,1992,,,,,,,,,,,,,,,,,,
Cyprus,1993,,,,,,,,,,,,,,,,,,
Cyprus,1994,,,,,,,,,,,,,,,,,,
Cyprus,1995,,,,,,,,,,,,,,,,,,
Cyprus,1996,,,,,,,,,,,,,,,,,,
Cyprus,1997,,,,,,,,,,,,,,,,,,
Cyprus,1998,,,,,,,,,,,,,,,,,,
Cyprus,1999,10.74,2.7,18.15,9.01,13.46,12.54,16.16,1.19,30.42,16.98,16.93,16.95,5.63,4.28,6.37,1.25,10.06,8.97
Cyprus,2000,14.47,2.07,26.630000000000003,16.7,15.790000000000001,10.75,22.59,2.58,41.31999999999999,27.200000000000003,24.88,16.52,6.779999999999999,1.53,12.92,6.7,6.89,5.61
Cyprus,2001,,,,,,,,,,,,,,,,,,
Cyprus,2002,,,,,,,,,,,,,,,,,,
Cyprus,2003,,,,,,,,,,,,,,,,,,
Cyprus,2004,16.62,0.0,25.14,14.690000000000001,21.89,31.900000000000002,27.61,0.0,41.379999999999995,22.990000000000002,35.78,56.95,6.17,0.0,8.379999999999999,6.870000000000001,8.58,10.59
Cyprus,2005,17.48,2.4,30.21,15.92,18.49,25.62,27.88,3.06,49.96,27.63,25.080000000000002,40.839999999999996,7.43,1.72,9.94,4.8,12.190000000000001,13.13
Cyprus,2006,14.19,0.62,26.66,17.03,8.61,20.64,22.83,0.0,48.459999999999994,22.3,10.76,37.06,5.9399999999999995,1.26,4.569999999999999,11.899999999999999,6.52,7.53
Cyprus,2007,14.83,3.66,24.54,15.490000000000002,11.709999999999999,22.2,24.64,4.33,42.910000000000004,24.55,22.380000000000003,34.559999999999995,5.3999999999999995,2.93,6.41,6.59,1.31,12.06
Cyprus,2008,,,,,,,,,,,,,,,,,,
Czech Republic,1970,,,,,,,,,,,,,,,,,,
Czech Republic,1971,,,,,,,,,,,,,,,,,,
Czech Republic,1972,,,,,,,,,,,,,,,,,,
Czech Republic,1973,,,,,,,,,,,,,,,,,,
Czech Republic,1974,,,,,,,,,,,,,,,,,,
Czech Republic,1975,,,,,,,,,,,,,,,,,,
Czech Republic,1976,,,,,,,,,,,,,,,,,,
Czech Republic,1977,,,,,,,,,,,,,,,,,,
Czech Republic,1978,,,,,,,,,,,,,,,,,,
Czech Republic,1979,,,,,,,,,,,,,,,,,,
Czech Republic,1980,,,,,,,,,,,,,,,,,,
Czech Republic,1981,,,,,,,,,,,,,,,,,,
Czech Republic,1982,,,,,,,,,,,,,,,,,,
Czech Republic,1983,,,,,,,,,,,,,,,,,,
Czech Republic,1984,,,,,,,,,,,,,,,,,,
Czech Republic,1985,,,,,,,,,,,,,,,,,,
Czech Republic,1986,28.349999999999998,4.54,25.450000000000003,30.379999999999995,42.73,63.660000000000004,43.91,5.48,39.050000000000004,46.97,64.53,105.11,14.86,3.57,11.23,13.49,22.31,39.59
Czech Republic,1987,26.65,4.36,23.74,31.990000000000002,35.3,60.349999999999994,41.32,4.800000000000001,36.82,48.74,54.06,100.22,13.89,3.88,10.030000000000001,14.95,17.59,36.81
Czech Republic,1988,27.29,4.72,24.21,31.689999999999998,36.04,63.52,41.739999999999995,6.4,37.010000000000005,49.28,52.28,101.22999999999999,14.59,2.9699999999999998,10.81,13.74,20.78,41.06
Czech Republic,1989,27.610000000000003,3.8,24.8,32.48,39.339999999999996,61.23,43.129999999999995,5.120000000000001,39.019999999999996,49.08,58.52,103.66000000000001,14.100000000000001,2.4,9.899999999999999,15.52,21.29,36.209999999999994
Czech Republic,1990,30.729999999999997,4.2,29.4,35.79,42.53,66.73,47.82,4.99,43.35,55.75,67.66000000000001,110.17,15.71,3.36,14.8,15.35,18.65,41.43
Czech Republic,1991,30.650000000000002,5.42,32.760000000000005,35.58,42.99,56.21,47.82,6.13,50.510000000000005,56.05,65.6,95.13,15.22,4.66,14.219999999999999,14.76,21.5,32.86
Czech Republic,1992,32.79,5.57,33.86,42.11,43.94,58.629999999999995,51.879999999999995,5.859999999999999,52.019999999999996,67.45,71.34,98.49,15.52,5.29,14.870000000000001,16.32,17.89,34.67
Czech Republic,1993,32.029999999999994,5.359999999999999,34.779999999999994,40.13,43.370000000000005,55.10000000000001,50.12,6.640000000000001,54.3,63.120000000000005,67.91,89.66,15.43,4.0200000000000005,14.370000000000001,16.7,19.99,34.18
Czech Republic,1994,30.89,6.430000000000001,32.46,37.510000000000005,40.629999999999995,56.370000000000005,47.61,7.85,51.39,57.9,61.07,90.55999999999999,15.57,4.9399999999999995,12.669999999999998,16.69,21.1,35.42
Czech Republic,1995,28.87,4.98,31.27,37.32,39.29,47.209999999999994,44.620000000000005,5.460000000000001,49.28,58.1,61.69,73.78,14.23,4.47,12.46,16.06,17.86,31.14
Czech Republic,1996,25.91,3.54,27.69,34.980000000000004,33.480000000000004,44.85,41.45,4.49,43.13,56.9,53.09,75.75,11.65,2.56,11.549999999999999,12.54,14.690000000000001,26.11
Czech Republic,1997,26.979999999999997,4.29,30.31,33.3,38.39,43.24,43.230000000000004,4.83,48.57,52.03,61.900000000000006,75.56,11.91,3.7199999999999998,11.22,14.07,15.77,22.270000000000003
Czech Republic,1998,25.17,3.36,28.940000000000005,32.41,34.760000000000005,39.4,40.900000000000006,4.300000000000001,45.190000000000005,53.97,57.02,67.2,10.51,2.37,11.96,10.23,13.26,22.14
Czech Republic,1999,22.939999999999998,2.78,24.509999999999998,28.6,33.58,39.540000000000006,37.61,3.1,39.64,46.89,54.4,69.92,9.49,2.46,8.73,9.73,13.51,20.58
Czech Republic,2000,24.42,4.1,26.060000000000002,32.67,33.879999999999995,38.18,39.07,4.76,41.05,53.28,53.32,65.77,10.73,3.4000000000000004,10.42,11.39,15.0,20.56
Czech Republic,2001,22.97,3.12,25.44,28.78,33.89,36.34,36.64,2.84,39.81,46.63,54.58,62.34,10.29,3.44,10.42,10.28,13.75,20.36
Czech Republic,2002,22.509999999999998,2.43,25.15,28.85,34.089999999999996,34.22,35.7,2.33,38.58,45.22,54.41,60.8,10.37,2.52,11.19,11.94,14.41,17.59
Czech Republic,2003,23.560000000000002,2.66,24.39,32.019999999999996,36.64,35.0,38.17999999999999,3.4699999999999998,38.7,50.75,58.59,63.33,10.04,1.83,9.469999999999999,12.63,15.23,17.67
Czech Republic,2004,21.79,2.39,23.41,27.61,35.92,31.66,35.47,2.4,38.269999999999996,45.129999999999995,58.03999999999999,54.67,8.920000000000002,2.37,7.91,9.440000000000001,14.39,17.16
Czech Republic,2005,20.89,2.53,22.64,26.939999999999998,34.49,28.48,33.68,2.39,35.28,44.519999999999996,56.14,49.42,8.780000000000001,2.69,9.43,8.66,13.379999999999999,14.81
Czech Republic,2006,18.240000000000002,1.83,19.060000000000002,23.09,31.150000000000002,26.56,29.810000000000002,2.48,31.51,37.42,48.730000000000004,47.230000000000004,7.27,1.14,5.989999999999999,8.12,13.91,12.9
Czech Republic,2007,19.770000000000003,2.05,23.21,25.19,30.28,27.76,32.349999999999994,2.58,38.379999999999995,40.68000000000001,48.910000000000004,47.989999999999995,7.609999999999999,1.4900000000000002,7.18,8.94,11.98,13.57
Czech Republic,2008,18.669999999999998,1.61,21.189999999999998,23.79,28.62,28.41,30.13,2.2399999999999998,32.77,39.349999999999994,44.53,50.05,7.74,0.9500000000000001,8.879999999999999,7.390000000000001,12.870000000000001,14.02
Denmark,1970,43.18000000000001,15.36,39.13,41.74,66.31,84.03,58.89,18.05,55.66,55.93,90.1,118.49000000000001,28.169999999999998,12.54,21.669999999999998,27.48,43.279999999999994,56.8
Denmark,1971,46.44,15.379999999999999,40.69,44.82,73.14999999999999,93.57,63.19,19.38,58.790000000000006,58.0,93.5,136.95,30.46,11.17,21.46,31.39,53.43000000000001,58.93000000000001
Denmark,1972,44.28,12.559999999999999,38.07,46.4,68.03,90.99,60.17,15.559999999999999,54.65,63.239999999999995,86.07,129.12,29.18,9.41,20.48,29.34,50.57000000000001,61.53
Denmark,1973,44.66,14.42,39.84,46.56,65.99,88.87,60.0,16.6,59.05,61.61,84.68,121.1,29.95,12.13,19.45,31.270000000000003,47.959999999999994,64.24
Denmark,1974,38.86,9.01,35.36,38.199999999999996,63.28,79.9,53.85,10.73,55.42,52.440000000000005,79.26,113.55000000000001,24.43,7.2299999999999995,14.1,23.64,47.76,53.65
Denmark,1975,37.83,10.459999999999999,35.68,39.150000000000006,57.97,72.9,50.620000000000005,12.86,55.010000000000005,50.26,68.86,100.55000000000001,25.490000000000002,7.9399999999999995,15.26,27.8,47.419999999999995,51.629999999999995
Denmark,1976,37.99,9.73,39.77,37.39,56.800000000000004,72.16,51.12,9.879999999999999,60.739999999999995,53.059999999999995,69.09,94.07,25.22,9.57,17.72,21.29,44.91,55.68000000000001
Denmark,1977,37.730000000000004,10.23,37.12,40.19,56.25,70.12,51.34,12.43,56.07,55.77,68.94,95.34,24.59,7.91,17.21,24.16,43.980000000000004,51.17
Denmark,1978,36.870000000000005,8.34,39.019999999999996,38.88,52.08,71.05,49.72,11.6,56.980000000000004,50.93,63.11,98.12,24.58,4.93,20.169999999999998,26.37,41.42999999999999,51.0
Denmark,1979,38.06,8.940000000000001,39.78,43.480000000000004,59.43,60.04,49.92,10.6,57.739999999999995,58.56,70.61,76.83,26.419999999999998,7.199999999999999,20.950000000000003,27.78,48.55,47.769999999999996
Denmark,1980,42.53,5.960000000000001,42.54,52.5,65.69000000000001,73.77,56.59,8.04,59.5,68.32,81.71000000000001,102.38000000000001,29.029999999999998,3.7700000000000005,24.779999999999998,36.07,50.169999999999995,52.32
Denmark,1981,40.17,8.23,38.39,45.81,65.76,69.53,54.82,9.12,58.78,62.419999999999995,82.88999999999999,95.58,26.03,7.29,17.04,28.529999999999998,49.120000000000005,50.260000000000005
Denmark,1982,38.61,6.49,37.43,43.68,66.35,65.17,52.03999999999999,7.01,54.47,58.89,85.0,89.31,25.75,5.9399999999999995,19.61,27.82,48.099999999999994,48.21
Denmark,1983,37.39,6.340000000000001,31.990000000000002,46.239999999999995,59.08,71.73,51.35,7.01,48.730000000000004,63.26,77.45,97.67999999999999,24.09,5.640000000000001,14.469999999999999,28.51,41.120000000000005,53.629999999999995
Denmark,1984,37.91,6.79,35.85,45.69,62.97,62.93,50.120000000000005,6.54,53.19,61.35,78.81,80.81,26.04,7.069999999999999,17.660000000000004,29.34,47.599999999999994,50.13
Denmark,1985,39.05,8.19,39.57,44.3,61.15,66.58,53.54,9.0,61.63000000000001,56.21,77.65,97.38,25.259999999999998,7.36,16.38,31.86,44.870000000000005,44.800000000000004
Denmark,1986,37.55,6.79,35.21,46.769999999999996,56.410000000000004,67.95,51.09,7.319999999999999,53.69,64.55,68.52000000000001,94.17,24.47,6.240000000000001,15.690000000000001,28.18,44.33,49.32
Denmark,1987,36.79,5.82,35.330000000000005,44.31,58.91,64.68,48.730000000000004,6.5,50.989999999999995,62.040000000000006,69.0,85.64,25.220000000000002,5.11,18.740000000000002,25.77,48.81,50.010000000000005
Denmark,1988,35.57,6.92,35.53,41.15,52.44,65.92,47.93,8.18,52.510000000000005,57.1,65.08,86.16,23.54,5.61,17.6,24.509999999999998,39.81,51.599999999999994
Denmark,1989,34.489999999999995,6.39,29.939999999999998,39.71,55.89,67.44,46.56,7.4399999999999995,43.95,52.34,66.57000000000001,100.50999999999999,23.21,5.29,15.17,26.55,45.239999999999995,43.580000000000005
